Country,IATA,RegionId,Region Name,Resort Id,Resort Name
United Kingdom,LGW,409,United Kingdom,94001,Sandwich
United Kingdom,LGW,409,United Kingdom,94002,Lenham
United Kingdom,BLK,409,United Kingdom,94003,Ullswater
United Kingdom,LTN,409,United Kingdom,94004,Huntingdon
United Kingdom,LGW,409,United Kingdom,94005,Bapchild
United Kingdom,BLK,409,United Kingdom,94006,Lancaster
United Kingdom,EDI,409,United Kingdom,94007,Bridge of Allan
United Kingdom,LTN,409,United Kingdom,94008,Marlow
United Kingdom,LGW,409,United Kingdom,94009,Broadstairs
United Kingdom,NCL,409,United Kingdom,94011,Spennymoor
United Kingdom,LTN,409,United Kingdom,94012,East Horsley area
United Kingdom,NCL,409,United Kingdom,94014,Stanley
United Kingdom,LTN,409,United Kingdom,94016,Oundle
United Kingdom,LGW,409,United Kingdom,94017,Woking
United Kingdom,LGW,409,United Kingdom,94018,Dorking
United Kingdom,EDI,409,United Kingdom,94019,Pitlochry
United Kingdom,LGW,409,United Kingdom,94020,Stoke Mandeville
United Kingdom,LTN,409,United Kingdom,94021,Letchworth
United Kingdom,EDI,409,United Kingdom,94022,Kinloch Rannoch
United Kingdom,LGW,409,United Kingdom,94023,Aylesbury
United Kingdom,EDI,409,United Kingdom,94024,Auchterarder
United Kingdom,LGW,409,United Kingdom,94025,Sevenoaks
United Kingdom,LGW,409,United Kingdom,94026,East Horsley area
United Kingdom,EDI,409,United Kingdom,94027,Oban
United Kingdom,EDI,409,United Kingdom,94028,Kenmore
United Kingdom,EDI,409,United Kingdom,94030,Crieff
United Kingdom,LGW,409,United Kingdom,94031,Eastbourne
United Kingdom,LGW,409,United Kingdom,94032,Chatham
United Kingdom,EDI,409,United Kingdom,94033,St Andrews city
United Kingdom,EDI,409,United Kingdom,94034,Markinch
United Kingdom,EDI,409,United Kingdom,94035,Dundee
United Kingdom,EDI,409,United Kingdom,94037,Peebles
United Kingdom,EDI,409,United Kingdom,94038,Biggar
United Kingdom,LTN,409,United Kingdom,94039,Elstree
United Kingdom,HUY,409,United Kingdom,94040,Louth
United Kingdom,INV,409,United Kingdom,94041,Thurso
United Kingdom,INV,409,United Kingdom,94042,Ullapool
United Kingdom,BOH,409,United Kingdom,94044,Lymington
United Kingdom,BOH,409,United Kingdom,94045,New Forest
United Kingdom,BOH,409,United Kingdom,94046,Weymouth
United Kingdom,BOH,409,United Kingdom,94047,Shaftesbury
United Kingdom,BOH,409,United Kingdom,94048,Portland
United Kingdom,LHR,409,United Kingdom,94049,Marlow
United Kingdom,LHR,409,United Kingdom,94050,Canterbury
United Kingdom,LHR,409,United Kingdom,94052,Farnham
United Kingdom,LHR,409,United Kingdom,94053,Farnham Area
United Kingdom,LHR,409,United Kingdom,94054,Chepstow
United Kingdom,LHR,409,United Kingdom,94055,Ascot Area
United Kingdom,LHR,409,United Kingdom,94056,Peterborough
United Kingdom,LHR,409,United Kingdom,94057,Oundle
United Kingdom,LHR,409,United Kingdom,94058,Huntingdon
United Kingdom,LHR,409,United Kingdom,94059,Ashford
United Kingdom,LHR,409,United Kingdom,94060,Swindon
United Kingdom,LHR,409,United Kingdom,94061,Camberley
United Kingdom,LHR,409,United Kingdom,94062,Weybridge
United Kingdom,LHR,409,United Kingdom,94063,Sevenoaks
United Kingdom,LHR,409,United Kingdom,94065,Stoke Mandeville
United Kingdom,LHR,409,United Kingdom,94066,East Horsley area
United Kingdom,LHR,409,United Kingdom,94067,Tewkesbury
United Kingdom,LHR,409,United Kingdom,94068,Aylesbury
United Kingdom,LHR,409,United Kingdom,94069,Farnborough
United Kingdom,LHR,409,United Kingdom,94070,Margate
United Kingdom,LHR,409,United Kingdom,94071,Pontypool
United Kingdom,LHR,409,United Kingdom,94072,Lingfield
United Kingdom,MAN,409,United Kingdom,94074,Stafford
United Kingdom,MAN,409,United Kingdom,94075,Tarporley
United Kingdom,MAN,409,United Kingdom,94076,Mold
United Kingdom,MAN,409,United Kingdom,94077,Preston
United Kingdom,MAN,409,United Kingdom,94078,Garstang
United Kingdom,MAN,409,United Kingdom,94079,Chester
United Kingdom,MAN,409,United Kingdom,94080,Crewe
United Kingdom,MAN,409,United Kingdom,94081,Chesterfield
United Kingdom,MAN,409,United Kingdom,94082,Barnsley
United Kingdom,MAN,409,United Kingdom,94083,Ullswater
United Kingdom,MAN,409,United Kingdom,94084,Derbyshire
United Kingdom,MAN,409,United Kingdom,94085,Stoke on Trent
United Kingdom,MAN,409,United Kingdom,94086,Wakefield
United Kingdom,MAN,409,United Kingdom,94088,Cumbria
United Kingdom,MAN,409,United Kingdom,94089,Appleby-In-Westmorland
United Kingdom,MAN,409,United Kingdom,94090,Huddersfield
United Kingdom,MAN,409,United Kingdom,94091,Prestatyn
United Kingdom,MAN,409,United Kingdom,94092,Halifax
United Kingdom,MAN,409,United Kingdom,94093,Worksop
United Kingdom,MAN,409,United Kingdom,94094,Langho
United Kingdom,MAN,409,United Kingdom,94095,Grasmere
United Kingdom,MAN,409,United Kingdom,94096,Manchester Area
United Kingdom,MAN,409,United Kingdom,94097,Manchester Airport
United Kingdom,MAN,409,United Kingdom,94098,Bassenthwaite
United Kingdom,MAN,409,United Kingdom,94099,Bury
United Kingdom,MAN,409,United Kingdom,94100,Carnforth
United Kingdom,MAN,409,United Kingdom,94102,Burnley
United Kingdom,MAN,409,United Kingdom,94103,Lancaster
United Kingdom,NQY,409,United Kingdom,94104,Newquay
United Kingdom,NQY,409,United Kingdom,94105,Falmouth
United Kingdom,NQY,409,United Kingdom,94106,Cornwall
United Kingdom,JER,409,United Kingdom,94107,Guernsey
United Kingdom,NWI,409,United Kingdom,94110,Norwich Airport
United Kingdom,NWI,409,United Kingdom,94111,Norwich Area
United Kingdom,NWI,409,United Kingdom,94112,Great Yarmouth
United Kingdom,NWI,409,United Kingdom,94113,Norwich
United Kingdom,LHR,409,United Kingdom,94114,Elstree
United Kingdom,BHD,409,United Kingdom,94115,Newcastle of Northern Ireland
United Kingdom,BRS,409,United Kingdom,94116,Brecon
United Kingdom,BRS,409,United Kingdom,94117,Chepstow
United Kingdom,BRS,409,United Kingdom,94118,Bristol Area
United Kingdom,BRS,409,United Kingdom,94119,Bristol Airport
United Kingdom,BRS,409,United Kingdom,94121,Falmouth
United Kingdom,BHX,409,United Kingdom,94122,Oxford
United Kingdom,BRS,409,United Kingdom,94123,Cornwall
United Kingdom,BHX,409,United Kingdom,94124,Wallingford
United Kingdom,BHX,409,United Kingdom,94125,Derby
United Kingdom,BRS,409,United Kingdom,94126,Pontypool
United Kingdom,EMA,409,United Kingdom,94127,Grantham
United Kingdom,BRS,409,United Kingdom,94128,Tormarton
United Kingdom,BHX,409,United Kingdom,94129,Burton-Upon-Trent
United Kingdom,EMA,409,United Kingdom,94131,Sheffield
United Kingdom,BHX,409,United Kingdom,94132,Gloucester
United Kingdom,BRS,409,United Kingdom,94133,Devon
United Kingdom,BHX,409,United Kingdom,94134,Stroud
United Kingdom,EMA,409,United Kingdom,94135,Chesterfield
United Kingdom,BHX,409,United Kingdom,94136,Moreton in Marsh
United Kingdom,EMA,409,United Kingdom,94137,Barnsley
United Kingdom,BHX,409,United Kingdom,94139,Tetbury
United Kingdom,BHX,409,United Kingdom,94140,Banbury
United Kingdom,EMA,409,United Kingdom,94141,Burton-Upon-Trent
United Kingdom,BHX,409,United Kingdom,94142,Northampton Area
United Kingdom,BHX,409,United Kingdom,94143,Corby
United Kingdom,BHX,409,United Kingdom,94144,Northampton
United Kingdom,EMA,409,United Kingdom,94146,Hinckey
United Kingdom,BHX,409,United Kingdom,94147,Walsall
United Kingdom,EMA,409,United Kingdom,94148,Market Bosworth
United Kingdom,BHX,409,United Kingdom,94149,Milton Keynes
United Kingdom,EMA,409,United Kingdom,94150,Appleby Magna
United Kingdom,BHX,409,United Kingdom,94151,Coventry Airport
United Kingdom,EMA,409,United Kingdom,94152,Lincoln
United Kingdom,BHX,409,United Kingdom,94153,Coventry Area
United Kingdom,BRS,409,United Kingdom,94154,Broadway
United Kingdom,EMA,409,United Kingdom,94155,Worksop
United Kingdom,BHX,409,United Kingdom,94157,Kinver
United Kingdom,BHX,409,United Kingdom,94159,Falfield
United Kingdom,BHX,409,United Kingdom,94160,Tewkesbury
United Kingdom,EMA,409,United Kingdom,94161,Ullesthorpe
United Kingdom,EMA,409,United Kingdom,94162,Oakham
United Kingdom,PIK,409,United Kingdom,94164,Prestwick and Ayr
United Kingdom,EMA,409,United Kingdom,94165,Matlock
United Kingdom,PIK,409,United Kingdom,94166,Turnberry
United Kingdom,PIK,409,United Kingdom,94167,Arduaine
United Kingdom,PIK,409,United Kingdom,94168,Oban
United Kingdom,PIK,409,United Kingdom,94169,Gretna Green
United Kingdom,BHX,409,United Kingdom,94170,Matlock
United Kingdom,BHX,409,United Kingdom,94172,Cannock
United Kingdom,BHX,409,United Kingdom,94173,Broadway
United Kingdom,SOU,409,United Kingdom,94174,Newbury
United Kingdom,SOU,409,United Kingdom,94175,Southampton Airport
United Kingdom,SOU,409,United Kingdom,94176,Portsmouth
United Kingdom,SOU,409,United Kingdom,94177,Fareham
United Kingdom,SOU,409,United Kingdom,94178,Salisbury
United Kingdom,SOU,409,United Kingdom,94179,Whitchurch
United Kingdom,SOU,409,United Kingdom,94180,Weymouth
United Kingdom,SOU,409,United Kingdom,94181,Shaftesbury
United Kingdom,SOU,409,United Kingdom,94182,Portland
United Kingdom,MAN,409,United Kingdom,94184,Newcastle under Lyme
United Kingdom,SOU,409,United Kingdom,94185,Cowes
United Kingdom,LBA,409,United Kingdom,94186,Huby
United Kingdom,LBA,409,United Kingdom,94188,Halifax
United Kingdom,STN,409,United Kingdom,94189,Ipswich
United Kingdom,STN,409,United Kingdom,94190,Cambridge
United Kingdom,STN,409,United Kingdom,94191,Colchester
United Kingdom,STN,409,United Kingdom,94192,Peterborough
United Kingdom,STN,409,United Kingdom,94193,Oundle
United Kingdom,STN,409,United Kingdom,94194,Huntingdon
United Kingdom,STN,409,United Kingdom,94195,Folkestone
United Kingdom,STN,409,United Kingdom,94196,Bury St. Edmunds
United Kingdom,STN,409,United Kingdom,94197,Southend-On-Sea
United Kingdom,STN,409,United Kingdom,94198,East Horsley area
United Kingdom,STN,409,United Kingdom,94199,Kings Lynn
United Kingdom,STN,409,United Kingdom,94200,Letchworth
United Kingdom,STN,409,United Kingdom,94202,Cromer
United Kingdom,STN,409,United Kingdom,94203,Chelmsford
United Kingdom,EMA,409,United Kingdom,94204,Louth
United Kingdom,CWL,409,United Kingdom,94205,Swansea Area
United Kingdom,BHX,409,United Kingdom,94206,Bulkington
United Kingdom,CWL,409,United Kingdom,94207,Swansea
United Kingdom,EXT,409,United Kingdom,94210,Devon
United Kingdom,EXT,409,United Kingdom,94211,Plymouth Area
United Kingdom,GLA,409,United Kingdom,94213,Inveraray and surrounding areas
United Kingdom,GLA,409,United Kingdom,94214,Tarbet
United Kingdom,GLA,409,United Kingdom,94215,Carnoustie
United Kingdom,GLA,409,United Kingdom,94216,Kinloch Rannoch
United Kingdom,GLA,409,United Kingdom,94217,Auchterarder
United Kingdom,GLA,409,United Kingdom,94218,Stanley
United Kingdom,GLA,409,United Kingdom,94219,Perth
United Kingdom,GLA,409,United Kingdom,94220,Pitlochry
United Kingdom,GLA,409,United Kingdom,94221,Kinross
United Kingdom,GLA,409,United Kingdom,94222,Crieff
United Kingdom,GLA,409,United Kingdom,94223,Roy Bridge
United Kingdom,GLA,409,United Kingdom,94224,Stirling
United Kingdom,GLA,409,United Kingdom,94226,Peebles
United Kingdom,GLA,409,United Kingdom,94227,Isle of Mull
United Kingdom,GLA,409,United Kingdom,94228,Arduaine
United Kingdom,GLA,409,United Kingdom,94229,Sleat
United Kingdom,GLA,409,United Kingdom,94230,Ballycastle
United Kingdom,GLA,409,United Kingdom,94231,Dundee
United Kingdom,GLA,409,United Kingdom,94232,Ballachulish
United Kingdom,GLA,409,United Kingdom,94233,Oban
United Kingdom,GLA,409,United Kingdom,94234,Carlisle
United Kingdom,GLA,409,United Kingdom,94235,Broadford
United Kingdom,GLA,409,United Kingdom,94236,Kyleakin
United Kingdom,GLA,409,United Kingdom,94237,Crianlarich
United Kingdom,GLA,409,United Kingdom,94238,Bridge of Allan
United Kingdom,GLA,409,United Kingdom,94239,Fort William
United Kingdom,GLA,409,United Kingdom,94240,Gretna Green
United Kingdom,GLA,409,United Kingdom,94241,Kenmore
United Kingdom,GLA,409,United Kingdom,94242,Onich
United Kingdom,GLA,409,United Kingdom,94243,Ardgour
United Kingdom,GLA,409,United Kingdom,94244,Spean Bridge
United Kingdom,GLA,409,United Kingdom,94249,Kyle of Lochash
United Kingdom,GLA,409,United Kingdom,94250,Carnlough
United Kingdom,GLA,409,United Kingdom,94251,Galgorm
United Kingdom,DSA,409,United Kingdom,94252,Doncaster Airport
United Kingdom,EDI,409,United Kingdom,94257,Stanley
United Kingdom,EDI,409,United Kingdom,94258,Arduaine
United Kingdom,EDI,409,United Kingdom,94259,Crianlarich
United Kingdom,EDI,409,United Kingdom,94261,Lundin Links
United Kingdom,LCY,409,United Kingdom,94263,Canterbury
United Kingdom,LCY,409,United Kingdom,94265,Dover
United Kingdom,LCY,409,United Kingdom,94266,Sandwich
United Kingdom,LCY,409,United Kingdom,94267,Lenham
United Kingdom,LCY,409,United Kingdom,94268,Folkestone
United Kingdom,LCY,409,United Kingdom,94269,Sevenoaks
United Kingdom,LCY,409,United Kingdom,94270,Hythe
United Kingdom,LCY,409,United Kingdom,94271,Bapchild
United Kingdom,LCY,409,United Kingdom,94272,Margate
United Kingdom,LCY,409,United Kingdom,94273,Broadstairs
United Kingdom,LCY,409,United Kingdom,94274,Whistable
United Kingdom,MME,409,United Kingdom,94277,Teesside
United Kingdom,LGW,409,United Kingdom,94281,Farnborough
United Kingdom,BLK,409,United Kingdom,94282,Garstang
United Kingdom,BLK,409,United Kingdom,94283,Langho
United States,SFB,413,Florida,1322,St Pete Beach
United States,TPA,413,Florida,1323,Indian Shores
United States,TPA,413,Florida,2128,Bonita Springs
United States,SFB,413,Florida,2299,FLORIDA
United States,SFB,413,Florida,2739,DAVENPORT
United States,SFB,413,Florida,3026,Indian Shores
United States,TPA,413,Florida,3090,St Pete Beach
United States,SFB,413,Florida,5014,Universal Studios & Area
United States,SFB,413,Florida,5055,Downtown
United States,SFB,413,Florida,5056,Florida Mall Area
United States,SFB,413,Florida,5147,Englewood
United States,MCO,413,Florida,5192,Englewood
United States,MCO,430,Amelia Island,2466,Amelia Island
United States,MIA,431,Boca Raton,5060,Boca Raton
United States,FLL,431,Boca Raton,15368,Boca Raton
United States,SFB,431,Boca Raton,47879,Boca Raton
United States,MCO,431,Boca Raton,47880,Boca Raton
United States,TPA,431,Boca Raton,47966,Boca Raton
United States,SFB,432,Captiva Island,2102,Captiva Island
United States,MIA,432,Captiva Island,10547,Captiva Island
United States,TPA,432,Captiva Island,22448,Captiva Island
United States,MCO,432,Captiva Island,29587,Captiva Island
United States,FLL,432,Captiva Island,69460,Captiva Island
United States,SFB,434,Clearwater Beach,1171,Clearwater Beach
United States,SFB,434,Clearwater Beach,2611,Clearwater
United States,TPA,434,Clearwater Beach,3448,Clearwater Beach
United States,MIA,434,Clearwater Beach,5622,Clearwater Beach
United States,FLL,434,Clearwater Beach,69270,Clearwater Beach
United States,MCO,435,Daytona Beach,2227,Daytona Beach
United States,SFB,435,Daytona Beach,2784,Daytona Beach
United States,MIA,435,Daytona Beach,5624,Daytona Beach
United States,SFB,435,Daytona Beach,11197,New Smyrna beach
United States,MCO,435,Daytona Beach,11202,New Smyrna beach
United States,FLL,435,Daytona Beach,46698,Daytona Beach
United States,TPA,435,Daytona Beach,46848,Daytona Beach
United States,MCO,436,Duck Key,2467,Duck Key
United States,MIA,436,Duck Key,3594,Duck Key
United States,MCO,437,Fort Lauderdale,2101,Fort Lauderdale
United States,SFB,437,Fort Lauderdale,2860,Fort Lauderdale
United States,MIA,437,Fort Lauderdale,3586,Fort Lauderdale
United States,FLL,437,Fort Lauderdale,8937,Pompano Beach
United States,FLL,437,Fort Lauderdale,8941,Fort Lauderdale Beach Area
United States,FLL,437,Fort Lauderdale,8947,Lauderdale by the Sea
United States,MIA,437,Fort Lauderdale,10542,Fort Lauderdale Beach Area
United States,MIA,437,Fort Lauderdale,10556,Lauderdale by the Sea
United States,FLL,437,Fort Lauderdale,12674,Fort Lauderdale
United States,TPA,437,Fort Lauderdale,33185,Fort Lauderdale
United States,RSW,438,Fort Myers Beach,1072,Fort Myers
United States,MIA,438,Fort Myers Beach,5059,Fort Myers
United States,MIA,438,Fort Myers Beach,5625,Fort Myers Beach
United States,FLL,439,Hollywood Beach,8942,Hollywood Beach
United States,FLL,439,Hollywood Beach,8944,Hollywood
United States,MIA,439,Hollywood Beach,10543,Hollywood
United States,MIA,439,Hollywood Beach,10554,Hollywood Beach
United States,MCO,443,Key Largo,2464,Key Largo
United States,MIA,443,Key Largo,3587,Key Largo
United States,SFB,443,Key Largo,4941,Key Largo
United States,FLL,443,Key Largo,34273,Key Largo
United States,TPA,443,Key Largo,34530,Key Largo
United States,MCO,444,Key West,1907,Key West
United States,MIA,444,Key West,3588,Key West
United States,SFB,444,Key West,4942,Key West
United States,FLL,444,Key West,37242,Key West
United States,TPA,444,Key West,37525,Key West
United States,FLL,444,Key West,38985,Marathon
United States,SFB,444,Key West,39055,Marathon
United States,MCO,444,Key West,39056,Marathon
United States,TPA,444,Key West,39155,Marathon
United States,MCO,445,Kissimmee,194,Kissimmee
United States,SFB,445,Kissimmee,2583,Kissimmee Area
United States,MCO,445,Kissimmee,2592,Kissimmee Area
United States,SFB,445,Kissimmee,2612,Kissimmee
United States,MIA,445,Kissimmee,5438,Kissimmee
United States,TPA,445,Kissimmee,5440,Kissimmee
United States,FLL,445,Kissimmee,5468,Kissimmee
United States,FLL,445,Kissimmee,69271,Kissimmee Area
United States,MIA,445,Kissimmee,69272,Kissimmee Area
United States,TPA,445,Kissimmee,69273,Kissimmee Area
United States,SFB,447,Lake Buena Vista,2613,Lake Buena Vista
United States,MCO,447,Lake Buena Vista,2648,Lake Buena Vista
United States,MIA,447,Lake Buena Vista,5626,Lake Buena Vista
United States,TPA,447,Lake Buena Vista,8996,Lake Buena Vista
United States,FLL,447,Lake Buena Vista,31754,Lake Buena Vista
United States,MCO,449,Longboat Key,10483,Longboat Key
United States,SFB,449,Longboat Key,10578,Longboat Key
United States,MIA,451,Marco Island,10552,Marco Island
United States,SFB,452,Miami,1170,Miami Beach
United States,SFB,452,Miami,1262,Miami Airport
United States,MCO,452,Miami,2606,Miami
United States,SFB,452,Miami,2785,Miami
United States,MIA,452,Miami,2848,Miami
United States,MIA,452,Miami,3592,Key Biscayne
United States,MIA,452,Miami,5033,Downtown - Brickell
United States,MIA,452,Miami,5034,North Miami
United States,MIA,452,Miami,5035,Miami Beach
United States,MIA,452,Miami,5036,Miami International Airport
United States,MIA,452,Miami,5037,Dadeland - Kendall
United States,MIA,452,Miami,5039,Coral Gables
United States,MIA,452,Miami,5111,Aventura Mall Area
United States,MIA,452,Miami,5214,Coconut Grove
United States,MIA,452,Miami,7426,Miami & Downtown
United States,FLL,452,Miami,9007,Miami
United States,MIA,452,Miami,10544,Pompano Beach
United States,MIA,452,Miami,11478,Miami Downtown
United States,MIA,452,Miami,11558,Miami Internacional Airport
United States,MIA,452,Miami,22507,Miami Lakes
United States,MIA,452,Miami,27923,Miami Springs
United States,MIA,452,Miami,28554,Doral - Dolphin Mall Area
United States,MIA,452,Miami,28555,Homestead - Florida City
United States,FLL,452,Miami,31143,Miami Beach
United States,MCO,452,Miami,31235,Miami Beach
United States,TPA,452,Miami,31347,Miami Beach
United States,FLL,452,Miami,35507,Islamorada
United States,SFB,452,Miami,35673,Islamorada
United States,MCO,452,Miami,35674,Islamorada
United States,TPA,452,Miami,35814,Islamorada
United States,FLL,452,Miami,41575,Miami & Downtown
United States,SFB,452,Miami,41643,Miami & Downtown
United States,MCO,452,Miami,41644,Miami & Downtown
United States,TPA,452,Miami,41751,Miami & Downtown
United States,MIA,452,Miami,42982,International Drive & Area
United States,TPA,452,Miami,69655,Miami
United States,TPA,453,Naples Beach,341,Naples
United States,SFB,453,Naples Beach,2609,Naples
United States,MCO,453,Naples Beach,3975,Naples Beach
United States,SFB,453,Naples Beach,4947,Naples Beach
United States,MCO,453,Naples Beach,5194,Naples
United States,MIA,453,Naples Beach,5631,Naples Beach
United States,MIA,453,Naples Beach,10551,Naples
United States,TPA,453,Naples Beach,30616,Naples Beach
United States,FLL,453,Naples Beach,30900,Naples Beach
United States,MCO,454,Orlando,330,Orlando
United States,SFB,454,Orlando,2580,Orlando
United States,MIA,454,Orlando,3585,Orlando
United States,MCO,454,Orlando,4971,Orlando International Airport
United States,MCO,454,Orlando,4972,Davenport
United States,MCO,454,Orlando,4973,Downtown
United States,MCO,454,Orlando,4974,Florida Mall Area
United States,SFB,454,Orlando,5054,Orlando International Airport
United States,SFB,454,Orlando,5145,Bradenton
United States,MCO,454,Orlando,5190,Bradenton
United States,SFB,454,Orlando,6057,Lake Mary Area
United States,MCO,454,Orlando,6060,Lake Mary Area
United States,MCO,454,Orlando,6062,Winter Garden
United States,SFB,454,Orlando,6966,Championsgate
United States,SFB,454,Orlando,7995,Altamonte Springs
United States,MCO,454,Orlando,10232,Celebration
United States,MCO,454,Orlando,11141,Private Homes and Apartments
United States,SFB,454,Orlando,11143,Private Homes and Apartments
United States,SFB,454,Orlando,11196,World Center Drive
United States,MCO,454,Orlando,11201,World Center Drive
United States,MCO,454,Orlando,14598,Lake Mary
United States,MCO,454,Orlando,14642,Altamonte Springs
United States,MCO,454,Orlando,14647,Champions Gate
United States,SFB,454,Orlando,15877,Apopka
United States,MCO,454,Orlando,15878,Apopka
United States,SFB,454,Orlando,15879,Maitland
United States,MCO,454,Orlando,15880,Maitland
United States,SFB,454,Orlando,15881,University Of Central Florida Area
United States,MCO,454,Orlando,15882,University Of Central Florida Area
United States,MCO,454,Orlando,16902,Oak Ridge
United States,SFB,454,Orlando,17322,John Young
United States,MCO,454,Orlando,17323,John Young
United States,MCO,454,Orlando,21809,Championsgate
United States,MCO,454,Orlando,23244,River Ranch
United States,MCO,454,Orlando,23305,Orlando Airport
United States,MCO,454,Orlando,28588,St. Pete Beach
United States,MCO,454,Orlando,63787,Howey-In-The-Hills
United States,TPA,454,Orlando,66128,Orlando
United States,FLL,454,Orlando,66129,Orlando
United States,FLL,454,Orlando,68995,Davenport
United States,MIA,454,Orlando,68996,Davenport
United States,TPA,454,Orlando,68997,Davenport
United States,MIA,455,Palm Beach,5630,Palm Beach
United States,SFB,456,St Petersburg (Florida),2610,St Petersburg
United States,TPA,456,St Petersburg (Florida),2778,St Petersburg
United States,MCO,456,St Petersburg (Florida),10485,St. Petersburg
United States,SFB,456,St Petersburg (Florida),10580,St. Petersburg
United States,TPA,457,St Petersburg Beach,10664,St Petersburg & Beach
United States,SFB,457,St Petersburg Beach,14811,St Petersburg Beach
United States,MCO,457,St Petersburg Beach,14812,St Petersburg Beach
United States,MCO,457,St Petersburg Beach,17199,Indian Shore
United States,MCO,459,Sarasota,1324,Sarasota
United States,SFB,459,Sarasota,3027,Sarasota
United States,TPA,459,Sarasota,3127,Sarasota
United States,RSW,460,Sanibel Island,2083,Sanibel Island
United States,MIA,460,Sanibel Island,10546,Sanibel Island
United States,TPA,461,Treasure Island,5020,Treasure Island
United States,MCO,461,Treasure Island,10484,Treasure Island
United States,SFB,461,Treasure Island,10579,Treasure Island
United States,IAH,465,Houston,9019,Houston
United States,BOS,471,Boston,16366,Downtown Boston
United States,EWR,472,New York,2644,New York
United States,LGA,472,New York,2645,New York
United States,JFK,472,New York,8317,Manhattan
United States,JFK,472,New York,13713,Hoboken
United States,EWR,478,New York City,1819,New York City
United States,JFK,478,New York City,2643,New York
United States,JFK,478,New York City,5022,La Guardia Airport
United States,JFK,478,New York City,5023,JFK Airport
United States,JFK,478,New York City,5024,Jersey City
United States,JFK,478,New York City,5027,Upper West Side
United States,JFK,478,New York City,5028,Long Island City
United States,JFK,478,New York City,5029,Hasbrouck Heights
United States,JFK,478,New York City,5032,Brooklyn
United States,EWR,478,New York City,5083,Jersey City
United States,EWR,478,New York City,5085,La Guardia Airport
United States,EWR,478,New York City,5086,JFK Airport
United States,EWR,478,New York City,5087,Upper West Side
United States,EWR,478,New York City,5089,Hasbrouck Heights
United States,EWR,478,New York City,5091,Long Island City
United States,EWR,478,New York City,5092,Brooklyn
United States,EWR,478,New York City,5093,Upper East Side
United States,JFK,478,New York City,5235,Upper East Side
United States,JFK,478,New York City,6409,New York City
United States,JFK,478,New York City,8762,Midtown East
United States,JFK,478,New York City,8763,Midtown West
United States,EWR,478,New York City,8766,Midtown East
United States,EWR,478,New York City,8767,Midtown West
United States,EWR,478,New York City,9515,Manhattan
United States,JFK,478,New York City,10330,Broadway - Times Square
United States,EWR,478,New York City,10331,Broadway - Times Square
United States,JFK,478,New York City,10819,Midtown East - Grand Central
United States,JFK,478,New York City,10820,Central Park
United States,EWR,478,New York City,10821,Midtown East - Grand Central
United States,EWR,478,New York City,10822,Central Park
United States,EWR,478,New York City,11542,Hoboken
United States,EWR,478,New York City,14342,Chelsea East & West Village
United States,JFK,478,New York City,14343,Chelsea East & West Village
United States,EWR,478,New York City,14423,Wall Street Financial District
United States,JFK,478,New York City,14424,Wall Street Financial District
United States,JFK,478,New York City,14426,Lower East Side - Soho Tribeca
United States,EWR,478,New York City,14439,Newark
United States,EWR,478,New York City,15119,Staten Island
United States,JFK,478,New York City,15286,Staten Island
United States,EWR,478,New York City,15963,Secaucus
United States,JFK,478,New York City,15964,Secaucus
United States,JFK,478,New York City,15971,Newark
United States,EWR,478,New York City,15976,Queens
United States,JFK,478,New York City,15977,Queens
United States,EWR,478,New York City,21835,Flushing
United States,JFK,478,New York City,21836,Flushing
United States,EWR,478,New York City,22486,Brooklyn  (New York)
United States,JFK,478,New York City,22487,Brooklyn  (New York)
United States,EWR,478,New York City,22490,New York (Manhattan)
United States,JFK,478,New York City,22491,New York (Manhattan)
United States,EWR,478,New York City,22498,Downtown
United States,JFK,478,New York City,22499,Downtown
United States,EWR,478,New York City,22516,Riverhead
United States,JFK,478,New York City,22517,Riverhead
United States,EWR,478,New York City,22557,Elizabeth
United States,JFK,478,New York City,22558,Elizabeth
United States,EWR,478,New York City,22584,Jamaica
United States,JFK,478,New York City,22585,Jamaica
United States,EWR,478,New York City,22655,Upper Eastside
United States,JFK,478,New York City,22656,Upper Eastside
United States,EWR,478,New York City,66064,Garden City
United States,JFK,478,New York City,66065,Garden City
United States,EWR,478,New York City,66976,Jamaica (New York A/P Area)
United States,JFK,478,New York City,66977,Jamaica (New York A/P Area)
United States,EWR,484,Newark,14425,Lower East Side - Soho Tribeca
Tunisia,MIR,498,Tennessee,30151,Tunica Resorts
United States,LAX,500,California,8874,Beverly Hills
United States,LAX,500,California,8875,Santa Monica
United States,LAX,500,California,8884,Pasadena
United States,LAX,500,California,8887,West Hollywood
United States,LAX,500,California,8893,Burbank
United States,ORD,501,Chicago,9073,Chicago
United States,LAX,510,Anaheim,5063,Anaheim
United States,LAX,512,Los Angeles,4512,Hollywood
United States,LAX,512,Los Angeles,7855,Los Angeles Airport
United States,LAX,512,Los Angeles,8028,Los Angeles
United States,LAX,512,Los Angeles,8876,Long Beach
United States,LAX,512,Los Angeles,8881,Huntington Beach
United States,LAX,512,Los Angeles,15820,Van Nuys
United States,LAX,512,Los Angeles,15830,Hermosa Beach
United States,LAX,512,Los Angeles,15863,Valencia
United States,LAX,512,Los Angeles,16405,Los Angeles Downtown
United States,LAX,512,Los Angeles,21525,Los Angeles - Santa Monica
